uniqueID,drugName,condition,review,rating,date,usefulCount
14321,Cardura XL,Benign Prostatic Hyperplasia,"""Used Cardura XL on/off for several years now and more regularly recently. Wanted new prescription after moving to Europe, however doctor didn&#039;t now the product and recommended as alternative Tamsulosin (Pradif T) which did not provide any relieve with urinating especially at night (blocked). Switched back to my remaining Cardura XL and found equivalent product in Europe called Cardura CR. Just perfect flow, day and night! No side effects.""",10,31-Oct-13,55
126017,Viibryd,Major Depressive Disorde,"""I just want to say that after taking a lot of other anti-depressant meds, this is THE ONE! Besides only having 1 side-effect (diarrhea), that went away after 2 wks, it&#039;s really changed my life!!! i recommend this to anyone who has tried other meds that have not worked""",10,12-Jul-14,117
182370,Mirena,Birth Control,"""I am 29 and just had my second Mirena inserted a few days ago. It was painful, but the pain only lasts for around 30 seconds if it goes smoothly.  I have seizures, and have chosen Mirena because it does not interact with my medicines. Other forms of birth control have caused more seizures. I do not have this problem with Mirena. It has not affected my skin (although I currently use medication for acne I&#039;ve had for years).  I like it because after it&#039;s inserted, I can forget about it for a few years.  The only thing I&#039;ve found inconvenient, is having a partner be able to feel the strings.  BUT my gyno said most men are not even aware.  """,9,21-Jul-10,4
25704,Ethinyl estradiol / norelgestromin,Birth Control,"""This is absolutely the best birth control I have ever used. I switched from Nexplanon to Ortho Evra, and if you are thinking of doing the same, I highly recommend it.  Let me list the reasons why:
1. Weight loss. I have lost 5lbs in one month, without even trying!  I&#039;m back to the weight I was before I started birth control...but my breasts are still birth control sized.
2. Sex drive. Mine had been non-existent since I went on Nexplanon in September. Now, stronger than ever. That might be a downside though, now that I think about it.
3. Skin- no acne!
4. Predictable cycle. (On Nexplanon, I never knew when I was going to menstruate, which was about 90% of the time). Now, a non issue.
5. Don&#039;t have to remember everyday.""",10,29-Apr-14,115
115525,Propofol,Anesthesia,"""I&#039;ve received spinal injections because after a serious car accident I&#039;ve been left with severe pain and will do anything to relieve it. Anytime I get an injection, they give me propofol before the injection and I&#039;m knocked out within a few seconds and then awake a few minutes after the procedure. After about 15 minutes I&#039;m ready to get up and leave and am able to walk and function normally with absolutely no hangover or side effects.""",10,27-Jan-11,6
230728,Camphor / menthol,Pain,"""Had open heart surgery and double mastectomy in a span of 2 years. Very painful nerve pain most of the time. Bio- Freeze (Roll- On) Definitely works for the pain. Unfortunately it has literally burned my chest. Don&#039;t want anyone to go through this.Thank you, Be well everyone.""",1,25-Aug-17,0
202726,Hydroxychloroquine,Undifferentiated Connective Tissue Disease,"""My rheumatologist put me on Plaquenil for UCTD.  Two days later I started having migraines, fits of crying, anxiety attacks, irritable, very depressed, and feeling almost convulsive.  When the doctor took me off the medicines, I slept for 15 hours, just getting up to have dinner and going back to bed.  This medicine is NOT for me.""",1,12-May-11,57
116064,Lorcaserin,Obesity,"""OMG !!!  I SWEAR I&#039;M NOT A PAID PERSON !!!!
I&#039;ve got a bad back and in the past I&#039;ve used this and that with no success after spending all that money.  
 I&#039;m 288 pounds.  I eat NO JUNK FOOD, NO FAST FOOD, NO BREAD,
RICE&#039;S, PASTA&#039;S ! All I do is juicing fruits n veges and take belviq. I lost nearly 10 lbs in a week!!!""",10,27-Jul-15,46
26916,Insulin degludec,"Diabetes, Type 1","""My Endo insisted I switch from lantus to tresiba.  I was quite stable on lantus and humalog for over 15 years but she said it was better.  I&#039;ve been a diabetic for almost 30 years and so I was very hesitant to switch.  I should have listened to myself.  The first 3 weeks were okay but not better.  Then I started feeling breathless and fatigued.  It took me awhile​ to realize it was the tresiba.  I switched back to lantus a week ago and I am already feeling better.  No more breathlessness or fatigue.  My blood sugars were worse on tresiba so it will take a bit to straighten out my a1c.  I really should have listened to my gut.  Just because it&#039;s new doesn&#039;t mean it&#039;s better.""",1,1-May-17,12
94168,Trintellix,Depression,"""This drug causes persistent nausea in some users as per their website. For most people it goes away after a few weeks--but not all. Initially I was also itchy and a little weepy (went away after 2 weeks). If you have a history of being unusually nausea prone (ie pregnancy) in my experience you may wind up in the persistent nausea group. I will have to switch as I don&#039;t want to be chained to zofran. Otherwise, worked fine as an alternative to paxil. Fewer side effects--unfortunately the one side effect it did cause is pretty debilitating in my case!""",5,3-Nov-15,28
209696,Lupron Depot,Endometriosis,"""I&#039;ve only had one dose of Lupron; before going on it I did my research. One side effect is HORRIBLE insomnia (which I have). I know not every single change in my body can be blamed on the Lupron. I have Endometriosis and the Lupron basically puts you in a state of menopause. Headaches, insomnia, sweats, mood swings were very bad the first couple of weeks; now my stomach hurts! So I think I can pick and choose what the medicine is responsible for and the state of chemical menopause is doing to me.""",6,14-Apr-16,8
130582,Levonorgestrel,Birth Control,"""I am 25 yrs old, no kids and have never been pregnant. After almost 10 years of being on the pill, my doctor and I decided it was time for some thing different. Insertion was very painful, the first one we were trying was faulty so I had to purchase another one right after to be placed. It was extremely uncomfortable, even after being advised to take 800mg of Motrin! I had my boyfriend bring me to and from the doctor, which I would recommend. After I got home I placed a heating pad on my lower abdomen and slept for about 2 hrs! After I woke up I felt like a completely different person! I had no aches or pains, back to normal! I would highly recommend this to any woman, there&#039;s no more remembering! I love it!""",10,7-May-12,1
